Page,Line,Phrase,Keyword,"Keyword Translation","Target Text","Target Modern","Target English","Target Comments","Gloss Text","Gloss English","Gloss Comments","Modern Speech","Modern Speech Comments","Audio Clip Name","Audio Start Time","Audio End Time","Video Clip Name","Video Start Time","Video End Time","Image Name",Speakers,Dialects,Semantics,Syntaxes,Stems,"Cognate Comments","Cognate Form","Cognate Translations","Cognate Sources","Cognate Languages"
177,11,1,,,Meekēētshau,,,,Eagle,,,,,.mp3,,,.mp4,,,trowbridge_177.jpg,,,,,,,,,,
177,11,2,,,"Ulaaneeārseemwau Meekēētshau",,,,"Male (eagle)",,,,,.mp3,,,.mp4,,,trowbridge_177.jpg,,,,,,,,,,
177,12,1,,,"Kwaasēēmoa Meekēētshau",,,,"Female (eagle)",,,,,.mp3,,,.mp4,,,trowbridge_177.jpg,,,,,,,,,,
177,14,1,,,Mōōswau,,,,Deer,,,,,.mp3,,,.mp4,,,trowbridge_177.jpg,,,,,,,,,,
177,14,2,,,Iiyāūpeeau,,,,Buck,,,,,.mp3,,,.mp4,,,trowbridge_177.jpg,,,,,,,,,,
177,14,3,,,Aukoawāū,,,,Doe,,,,,.mp3,,,.mp4,,,trowbridge_177.jpg,,,,,,,,,,
177,15,1,,,P’sheeweeāū,,,,Elk,,,,,.mp3,,,.mp4,,,trowbridge_177.jpg,,,,,,,,,,
177,15,2,,,Iiyāūpeeau,,,,Buck,,,,,.mp3,,,.mp4,,,trowbridge_177.jpg,,,,,,,,,,
177,15,3,,,Aukoawāū,,,,Doe,,,,,.mp3,,,.mp4,,,trowbridge_177.jpg,,,,,,,,,,
177,16,1,,,Asēēpun,,,,Raccoon,,,,,.mp3,,,.mp4,,,trowbridge_177.jpg,,,,,,,,,,
177,16,2,,,Naupeeyīīau,,,,"Male (raccoon)",,,,,.mp3,,,.mp4,,,trowbridge_177.jpg,,,,,,,,,,
177,16,3,,,Uhkwaawīīau,,,,"Female (raccoon)",,,,,.mp3,,,.mp4,,,trowbridge_177.jpg,,,,,,,,,,
178,1,1,,,Muhkwāū,,,,Bear,,,,,.mp3,,,.mp4,,,trowbridge_178.jpg,,,,,,,,,,
178,1,2,,,Sheemundōhkwau,,,,"Male (bear)",,,,,.mp3,,,.mp4,,,trowbridge_178.jpg,,,,,,,,,,
178,1,3,,,Paupēēneetau,,,,"Female (bear)",,,,,.mp3,,,.mp4,,,trowbridge_178.jpg,,,,,,,,,,
178,2,1,,,Kēēhtshau,,,,Cock,,,,,.mp3,,,.mp4,,,trowbridge_178.jpg,,,,,,,,,,
178,2,2,,,Kwēseeau,,,,Hen,,,,,.mp3,,,.mp4,,,trowbridge_178.jpg,,,,,,,,,,
178,3,1,,,Naupeemāū,,,,Husband,,,,,.mp3,,,.mp4,,,trowbridge_178.jpg,,,,,,,,,,
178,3,2,,,Wēēwau,,,,Wife,,,,,.mp3,,,.mp4,,,trowbridge_178.jpg,,,,,,,,,,
178,5,1,,,Noonzhāāhkwau,,,,"“all animals, during the time of giving suck”",,,,,.mp3,,,.mp4,,,trowbridge_178.jpg,,,,,,,,,,
178,6,1,,,Noonzhāāte,,,,"“a woman under similar circumstances”",,,,,.mp3,,,.mp4,,,trowbridge_178.jpg,,,,,,,,,,
178,11,1,,,kee,,,,"plural marking of animate objects",,,,,.mp3,,,.mp4,,,trowbridge_178.jpg,,,,,,,,,,
178,11,2,,,au,,,,"plural marking of inanimate objects",,,,,.mp3,,,.mp4,,,trowbridge_178.jpg,,,,,,,,,,
178,14,1,,,Ulāāneeau,,,,Man,,,,,.mp3,,,.mp4,,,trowbridge_178.jpg,,,,,,,,,,
178,14,2,,,Ulaaneeāūkee,,,,(men),,,,,.mp3,,,.mp4,,,trowbridge_178.jpg,,,,,,,,,,
178,15,1,,,Mitoasāāneau,,,,Indian,,,,,.mp3,,,.mp4,,,trowbridge_178.jpg,,,,,,,,,,
178,15,2,,,Mitoasaaneeāūkee,,,,(Indians),,,,,.mp3,,,.mp4,,,trowbridge_178.jpg,,,,,,,,,,
178,16,1,,,Kwēēweesar,,,,Boy,,,,,.mp3,,,.mp4,,,trowbridge_178.jpg,,,,,,,,,,
178,16,2,,,Kweeweesārkee,,,,(boys),,,,,.mp3,,,.mp4,,,trowbridge_178.jpg,,,,,,,,,,
178,17,1,,,Mitārmsau,,,,Woman,,,,,.mp3,,,.mp4,,,trowbridge_178.jpg,,,,,,,,,,
178,17,2,,,Mitārmsaukee,,,,(women),,,,,.mp3,,,.mp4,,,trowbridge_178.jpg,,,,,,,,,,
178,18,1,,,Aulāāmoa,,,,Dog,,,,,.mp3,,,.mp4,,,trowbridge_178.jpg,,,,,,,,,,
178,18,3,,,Aulāāmoakee,,,,(dogs),,,,,.mp3,,,.mp4,,,trowbridge_178.jpg,,,,,,,,,,
179,1,1,,,Neekotikōshee,,,,Horse,,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,1,2,,,Neekotikōsheekee,,,,(horses),,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,2,1,,,Peezhēēwau,,,,Cat,,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,2,2,,,Peezhēēwaukee,,,,(cats),,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,3,1,,,Muhkwāū,,,,Bear,,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,3,2,,,Muhkōākee,,,,(bears),,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,4,1,,,Mōōswau,,,,Deer,,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,4,2,,,Moosōākee,,,,"(deer (pl.))",,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,5,1,,,Naahsīndar,,,,Prisoner,,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,5,2,,,Naahsīndarkee,,,,(prisoners),,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,6,1,,,Kēēkeeoanar,,,,Slave,,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,6,2,,,Keekeeōānarkee,,,,(slaves),,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,7,1,,,Aukēēmau,,,,Chief,,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,7,2,,,Aukeemāūkee,,,,(chiefs),,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,8,1,,,Misheemēēnar,,,,Apple,,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,8,2,,,Misheemēēnarkee,,,,(apples),,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,9,1,,,Paanār,,,,Potato,,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,9,2,,,Paanārkee,,,,(potatoes),,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,10,1,,,Wauweeyēēhpaanar,,,,Turnip,,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,10,2,,,Wauweeyeehpaanārkee,,,,(turnips),,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,12,1,,,Pupeekwāūnee,,,,Gun,,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,12,2,,,Pupeekwāūnau,,,,(guns),,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,13,1,,,"Wāūpee Mōōtiiyaa",,,,"White blanket",,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,13,2,,,"Wāūpee Mootiyau",,,,"(white blankets)",,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,14,1,,,Wēēkeearmee,,,,House,,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,14,2,,,Wēēkeearmau,,,,(houses),,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,15,1,,,Mitāākwaa,,,,Tree,,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,trees,,,,,,,
179,15,2,,,Mitaakwau,,,,(trees),,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,trees,,,,,,,
179,16,1,,,Weepēētee,,,,Tooth,,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,16,2,,,Weepēētamau,,,,(teeth),,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,17,1,,,Mōlsee,,,,Knife,,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,17,2,,,Mōlsau,,,,(knives),,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,18,1,,,Tukāūkunee,takahaakani,axe,,Axe,,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,18,2,,,Tukāūkunau,takahaakana,axes,,(axes),takaakana,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,19,1,,,Usāānee,,,,Stone,,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
179,19,2,,,Usāānau,,,,(stones),,,,,.mp3,,,.mp4,,,trowbridge_179.jpg,,,,,,,,,,
180,11,1,,,Nōōsau,,,,"My father",,,,,.mp3,,,.mp4,,,trowbridge_180.jpg,,,,,,,,,,
180,11,2,,,Koosēēna,,,,"Our father",,,,,.mp3,,,.mp4,,,trowbridge_180.jpg,,,,,,,,,,
180,11,3,,,Noosēēna,,,,"Our father",,,,,.mp3,,,.mp4,,,trowbridge_180.jpg,,,,,,,,,,
180,12,1,,,Kōōsau,,,,"Thy father",,,,,.mp3,,,.mp4,,,trowbridge_180.jpg,,,,,,,,,,
180,12,2,,,Koosāūwau,,,,"Your father",,,,,.mp3,,,.mp4,,,trowbridge_180.jpg,,,,,,,,,,
180,13,1,,,Oosāūlee,,,,"His father",,,,,.mp3,,,.mp4,,,trowbridge_180.jpg,,,,,,,,,,
180,13,2,,,Oosāūwaulee,,,,"Their father",,,,,.mp3,,,.mp4,,,trowbridge_180.jpg,,,,,,,,,,
180,14,1,,,Nēēngeear,,,,"My mother",,,,,.mp3,,,.mp4,,,trowbridge_180.jpg,,,,,,,,,,
180,14,2,,,Keekēēnar,,,,"Our mother",,,,,.mp3,,,.mp4,,,trowbridge_180.jpg,,,,,,,,,,
180,15,1,,,Kēēkeear,,,,"Thy mother",,,,,.mp3,,,.mp4,,,trowbridge_180.jpg,,,,,,,,,,
180,15,2,,,Keekeewāū,,,,"Your mother",,,,,.mp3,,,.mp4,,,trowbridge_180.jpg,,,,,,,,,,
180,16,1,,,Ukeelēē,,,,"His mother",,,,,.mp3,,,.mp4,,,trowbridge_180.jpg,,,,,,,,,,
180,16,2,,,Ukeewaulēē,,,,"Their mother",,,,,.mp3,,,.mp4,,,trowbridge_180.jpg,,,,,,,,,,
181,1,1,,,N’neetshārnse,,,,"My child",,,,,.mp3,,,.mp4,,,trowbridge_181.jpg,,,,,,,,,,
181,1,2,,,Kenēētsharnsena,,,,"Our child",,,,,.mp3,,,.mp4,,,trowbridge_181.jpg,,,,,,,,,,
181,2,1,,,Keneetshārnse,,,,"Thy child",,,,,.mp3,,,.mp4,,,trowbridge_181.jpg,,,,,,,,,,
181,2,2,,,Kenēētsharnsewau,,,,"Your child",,,,,.mp3,,,.mp4,,,trowbridge_181.jpg,,,,,,,,,,
181,3,1,,,Unēētsharnselee,,,,"His child",,,,,.mp3,,,.mp4,,,trowbridge_181.jpg,,,,,,,,,,
181,3,2,,,Unēētsharnsewaulee,,,,"Their child",,,,,.mp3,,,.mp4,,,trowbridge_181.jpg,,,,,,,,,,
181,4,1,,,N’gwēēsa,,,,"My son",,,,,.mp3,,,.mp4,,,trowbridge_181.jpg,,,,,,,,,,
181,4,2,,,Keekweesēēna,,,,"Our son",,,,,.mp3,,,.mp4,,,trowbridge_181.jpg,,,,,,,,,,
181,5,1,,,Keekwēēsa,,,,"Thy son",,,,,.mp3,,,.mp4,,,trowbridge_181.jpg,,,,,,,,,,
181,5,2,,,Keekwēēsewau,,,,"Your son",,,,,.mp3,,,.mp4,,,trowbridge_181.jpg,,,,,,,,,,
181,6,1,,,Ukweesārlee,,,,"His son",,,,,.mp3,,,.mp4,,,trowbridge_181.jpg,,,,,,,,,,
181,6,2,,,Ukweesāūwalee,,,,"Their son",,,,,.mp3,,,.mp4,,,trowbridge_181.jpg,,,,,,,,,,
181,7,1,,,N’dārnar,,,,"My daughter",,,,,.mp3,,,.mp4,,,trowbridge_181.jpg,,,,,,,,,,
181,7,2,,,Keetarnēēna,,,,"Our daughter",,,,,.mp3,,,.mp4,,,trowbridge_181.jpg,,,,,,,,,,
181,8,1,,,Keetārnar,,,,"Thy daughter",,,,,.mp3,,,.mp4,,,trowbridge_181.jpg,,,,,,,,,,
181,8,2,,,Utarnāauwalee,,,,"Your daughter",,,,,.mp3,,,.mp4,,,trowbridge_181.jpg,,,,,,,,,,
181,9,1,,,Utarnārlee,,,,"His daughter",,,,,.mp3,,,.mp4,,,trowbridge_181.jpg,,,,,,,,,,
181,9,2,,,Utarnāūwahee,,,,"Their daughter",,,,,.mp3,,,.mp4,,,trowbridge_181.jpg,,,,,,,,,,
181,12,1,,,Pupeekwāūnee,,,,"a Gun",,,,,.mp3,,,.mp4,,,trowbridge_181.jpg,,,,,,,,,,
181,13,1,,,Nbaupupeekwaunēēmee,,,,"My gun",,,,,.mp3,,,.mp4,,,trowbridge_181.jpg,,,,,,,,,,
181,13,2,,,Keepaupupeekwaumeemeenārnee,,,,"(our gun)",,,,,.mp3,,,.mp4,,,trowbridge_181.jpg,,,,,,,,,,
181,14,1,,,Keepaupupeekwaunēēmee,,,,"Thy gun",,,,,.mp3,,,.mp4,,,trowbridge_181.jpg,,,,,,,,,,
181,14,2,,,Upaupupeekwauneemawee,,,,"(your gun)",,,,,.mp3,,,.mp4,,,trowbridge_181.jpg,,,,,,,,,,
181,15,1,,,Upaupupeekwaunēēmee,,,,"His gun",,,,,.mp3,,,.mp4,,,trowbridge_181.jpg,,,,,,,,,,
181,15,2,,,Upaupupeekwaunēēmawau,,,,"(their gun)",,,,,.mp3,,,.mp4,,,trowbridge_181.jpg,,,,,,,,,,
182,1,1,,,Pukwaashēēkun,,,,(bread),,,,,.mp3,,,.mp4,,,trowbridge_182.jpg,,,,,,,,,,
182,2,1,,,N’baukwesheekunēēmee,,,,"My bread",,,,,.mp3,,,.mp4,,,trowbridge_182.jpg,,,,,,,,,,
182,2,2,,,Keepaukwesheekunēēmenarnee,,,,"(our bread)",,,,,.mp3,,,.mp4,,,trowbridge_182.jpg,,,,,,,,,,
182,3,1,,,Keepaukwesheekunēēmee,,,,"Thy bread",,,,,.mp3,,,.mp4,,,trowbridge_182.jpg,,,,,,,,,,
182,3,2,,,Upaukwesheekunēēmawee,,,,"(your bread)",,,,,.mp3,,,.mp4,,,trowbridge_182.jpg,,,,,,,,,,
182,4,1,,,Upaukwesheekunēēmee,,,,"His bread",,,,,.mp3,,,.mp4,,,trowbridge_182.jpg,,,,,,,,,,
182,4,2,,,Upaukwesheekunēēmawau,,,,"(their bread)",,,,,.mp3,,,.mp4,,,trowbridge_182.jpg,,,,,,,,,,
183,4,1,,,Keelāūhkeekeet,,,,"He lies",,,,,.mp3,,,.mp4,,,trowbridge_183.jpg,,,,,,,,,,
183,4,2,,,Kaukeelāūhkeekeet,,,,"He is given to lying",,,,,.mp3,,,.mp4,,,trowbridge_183.jpg,,,,,,,,,,
183,5,1,,,Paapeekeenēhkeearn,,,,"I halloed",,,,,.mp3,,,.mp4,,,trowbridge_183.jpg,,,,,,,,,,
183,5,2,,,Paapepeekeemēhkeearn,,,,"I halloed often",,,,,.mp3,,,.mp4,,,trowbridge_183.jpg,,,,,,,,,,
183,6,1,,,Neekoteekoshāūpeearn,,,,"I ride",,,,,.mp3,,,.mp4,,,trowbridge_183.jpg,,,,,,,,,,
183,6,2,,,Nauneekoteekoshāūpeearn,,,,"I ride often",,,,,.mp3,,,.mp4,,,trowbridge_183.jpg,,,,,,,,,,
183,7,1,,,Aaweeyōōmeearn,,,,"I am married",,,,,.mp3,,,.mp4,,,trowbridge_183.jpg,,,,,,,,,,
183,7,2,,,Aaweeyaumeeyōōmeearn,,,,"I am married to several wives",,,,,.mp3,,,.mp4,,,trowbridge_183.jpg,,,,,,,,,,
183,14,1,,,Aawaumāūkau,,,,relative,,,,,.mp3,,,.mp4,,,trowbridge_183.jpg,,,,,,,,,,
183,14,2,,,Aawaumāūkaukeek,,,,relatives,,,,,.mp3,,,.mp4,,,trowbridge_183.jpg,,,,,,,,,,
183,19,1,,,Aaweemēēlunee,,,,"I am related to thee",,,,,.mp3,,,.mp4,,,trowbridge_183.jpg,,,,,,,,,,
183,19,2,,,Aaweemeelekāūkookee,,,,"I am related to you",,,,,.mp3,,,.mp4,,,trowbridge_183.jpg,,,,,,,,,,
184,1,1,,,Aaweemāūkau,,,,"I am related to him",,,,,.mp3,,,.mp4,,,trowbridge_184.jpg,,,,,,,,,,
184,1,2,,,Aaweemāūkeekee,,,,"I am related to them",,,,,.mp3,,,.mp4,,,trowbridge_184.jpg,,,,,,,,,,
184,2,1,,,Aaweemēēyernee,,,,"He is related to me",,,,,.mp3,,,.mp4,,,trowbridge_184.jpg,,,,,,,,,,
184,2,2,,,Aaweemēēyunkee,,,,"He is related to us",,,,,.mp3,,,.mp4,,,trowbridge_184.jpg,,,,,,,,,,
184,3,1,,,Aāweemaut,,,,"He is related to him",,,,,.mp3,,,.mp4,,,trowbridge_184.jpg,,,,,,,,,,
184,3,2,,,Aāweemautshee,,,,"He is related to them",,,,,.mp3,,,.mp4,,,trowbridge_184.jpg,,,,,,,,,,
184,6,1,,,Ulāāneeau,,,,Man,,,,,.mp3,,,.mp4,,,trowbridge_184.jpg,,,,,,,,,,
184,6,2,,,Mitārmsau,,,,Woman,,,,,.mp3,,,.mp4,,,trowbridge_184.jpg,,,,,,,,,,
184,7,1,,,Kwēēwesha,,,,"Lad (Boy)",,,,,.mp3,,,.mp4,,,trowbridge_184.jpg,,,,,,,,,,
184,7,2,,,Kwonēēzwau,,,,Lass,,,,,.mp3,,,.mp4,,,trowbridge_184.jpg,,,,,,,,,,
184,8,1,,,Kweeyōōndas,,,,"Young man",,,,,.mp3,,,.mp4,,,trowbridge_184.jpg,,,,,,,,,,
184,8,2,,,Kwaasīndes,,,,"Young woman",,,,,.mp3,,,.mp4,,,trowbridge_184.jpg,,,,,,,,,,
184,9,1,,,Nukāūnukwau,,,,"Elderly man",,,,,.mp3,,,.mp4,,,trowbridge_184.jpg,,,,,,,,,,
184,9,2,,,Nukāūneekweeau,,,,"Elderly woman",,,,,.mp3,,,.mp4,,,trowbridge_184.jpg,,,,,,,,,,
184,10,1,,,Keeyōōsha,,,,"Old man",,,,,.mp3,,,.mp4,,,trowbridge_184.jpg,,,,,,,,,,
184,10,2,,,Mikēēhkwau,,,,"Old woman",,,,,.mp3,,,.mp4,,,trowbridge_184.jpg,,,,,,,,,,
184,11,1,,,Es,,,,diminutive,,,,,.mp3,,,.mp4,,,trowbridge_184.jpg,,,,,,,,,,
184,14,1,,,Misōālee,,,,"a Canoe",,,,,.mp3,,,.mp4,,,trowbridge_184.jpg,,,,,,,,,,
184,14,2,,,Misoalīndes,,,,"a small Canoe",,,,,.mp3,,,.mp4,,,trowbridge_184.jpg,,,,,,,,,,
184,15,1,,,Weekeeārmee,,,,"a House",,,,,.mp3,,,.mp4,,,trowbridge_184.jpg,,,,,,,,,,
184,15,2,,,Weekeearmīndes,,,,"a Small house",,,,,.mp3,,,.mp4,,,trowbridge_184.jpg,,,,,,,,,,
184,16,1,,,See,,,,diminutive,,,,,.mp3,,,.mp4,,,trowbridge_184.jpg,,,,,,,,,,
184,17,1,,,Pupeekwāūnee,,,,"a Gun",,,,,.mp3,,,.mp4,,,trowbridge_184.jpg,,,,,,,,,,
184,17,2,,,Pupeekwāūnsee,,,,"a little gun or pistol",,,,,.mp3,,,.mp4,,,trowbridge_184.jpg,,,,,,,,,,
185,1,1,,,Mitāākwee,,,,"a Tree",,,,,.mp3,,,.mp4,,,trowbridge_185.jpg,,,trees,,,,,,,
185,1,2,,,Mitaakwūnsee,,,,"a Sapling",,,,,.mp3,,,.mp4,,,trowbridge_185.jpg,,,,,,,,,,
185,2,1,,,Zau,,,,diminutive,,,,,.mp3,,,.mp4,,,trowbridge_185.jpg,,,,,,,,,,
185,3,1,,,Muhkwāū,,,,"a Bear",,,,,.mp3,,,.mp4,,,trowbridge_185.jpg,,,,,,,,,,
185,3,2,,,Muhkōānzau,,,,"a Cub",,,,,.mp3,,,.mp4,,,trowbridge_185.jpg,,,,,,,,,,
185,4,1,,,Neekoteekōshee,,,,"a Horse",,,,,.mp3,,,.mp4,,,trowbridge_185.jpg,,,,,,,,,,
185,4,2,,,Neekoteekōsheezau,,,,"a Colt",,,,,.mp3,,,.mp4,,,trowbridge_185.jpg,,,,,,,,,,
185,5,1,,,Ulaanāūzwau,alenaswa,cow,,"a Cow",,,lenaswa,,.mp3,,,.mp4,,,trowbridge_185.jpg,,,,,"lenasw- | Buffalo, cow | n.an | ",,,,,
185,5,2,,,Ulaanāūzoazau,,,,"a Calf",,,,,.mp3,,,.mp4,,,trowbridge_185.jpg,,,,,,,,,,
185,6,1,,,Peelāāwau,,,,"a Turkey",,,,,.mp3,,,.mp4,,,trowbridge_185.jpg,,,,,,,,,,
185,6,2,,,Peelāāzau,,,,"a Young Turkey",,,,,.mp3,,,.mp4,,,trowbridge_185.jpg,,,,,,,,,,
185,7,1,,,Shishēēpau,,,,"a Duck",,,,,.mp3,,,.mp4,,,trowbridge_185.jpg,,,,,,,,,,
185,7,2,,,shisheepīn̄n̄gzau,,,,"a Young duck",,,,,.mp3,,,.mp4,,,trowbridge_185.jpg,,,,,,,,,,
185,9,1,,,Maashōkee,,,,Great,,,,,.mp3,,,.mp4,,,trowbridge_185.jpg,,,,,,,,,,
185,10,1,,,Maatshēēkeleet,,,,Great,,,,,.mp3,,,.mp4,,,trowbridge_185.jpg,,,,,,,,,,
185,13,1,,,"Neekār / Neehkār",,,,Friend,,,,,.mp3,,,.mp4,,,trowbridge_185.jpg,,,,,,,,,,
185,13,2,,,Mōngwaa,,,,Comrade,,,,,.mp3,,,.mp4,,,trowbridge_185.jpg,,,,,,,,,,
186,1,1,,,Seepēēwee,,,,River,,,,,.mp3,,,.mp4,,,trowbridge_186.jpg,,,,,,,,,,
186,2,1,,,Ketilemaukemēēkee,,,,"Large Creek",,,,,.mp3,,,.mp4,,,trowbridge_186.jpg,,,,,,,,,,
186,2,2,,,Metshukemēēkee,,,,Brook,,,,,.mp3,,,.mp4,,,trowbridge_186.jpg,,,,,,,,,,
186,3,1,,,Neelōōna,,,,"we (exclusive)",,,,,.mp3,,,.mp4,,,trowbridge_186.jpg,,,,,,,,,,
186,3,2,,,Keelōōna,,,,"we (inclusive)",,,,,.mp3,,,.mp4,,,trowbridge_186.jpg,,,,,,,,,,
187,3,1,,,Nēēla,,,,"I or me",,,,,.mp3,,,.mp4,,,trowbridge_187.jpg,,,,,,,,,,
187,3,2,,,Neelōōna,,,,"We or us",,,,,.mp3,,,.mp4,,,trowbridge_187.jpg,,,,,,,,,,
187,3,3,,,Keelōōna,,,,"We or us",,,,,.mp3,,,.mp4,,,trowbridge_187.jpg,,,,,,,,,,
187,4,1,,,Nēēawaa,,,,Myself,,,,,.mp3,,,.mp4,,,trowbridge_187.jpg,,,,,,,,,,
187,4,2,,,Kēēoononaa,,,,Ourselves,,,,,.mp3,,,.mp4,,,trowbridge_187.jpg,,,,,,,,,,
187,5,1,,,Kēēla,,,,"Thou or Thee",,,,,.mp3,,,.mp4,,,trowbridge_187.jpg,,,,,,,,,,
187,5,2,,,Kēēlwau,,,,You,,,,,.mp3,,,.mp4,,,trowbridge_187.jpg,,,,,,,,,,
187,6,1,,,Kēēarwaa,,,,Thyself,,,,,.mp3,,,.mp4,,,trowbridge_187.jpg,,,,,,,,,,
187,6,2,,,Kēēoowaa,,,,Yourselves,,,,,.mp3,,,.mp4,,,trowbridge_187.jpg,,,,,,,,,,
187,7,1,,,Auwēēla,,,,"He or she",,,,,.mp3,,,.mp4,,,trowbridge_187.jpg,,,,,,,,,,
187,7,2,,,Auwēēlwau,,,,"They or them",,,,,.mp3,,,.mp4,,,trowbridge_187.jpg,,,,,,,,,,
187,8,1,,,Wēēarwaa,,,,"Himself or Herself",,,,,.mp3,,,.mp4,,,trowbridge_187.jpg,,,,,,,,,,
187,8,2,,,Auwēēarwaa,,,,Themselves,,,,,.mp3,,,.mp4,,,trowbridge_187.jpg,,,,,,,,,,
187,9,1,,,"Nēēla taapelīndamen",,,,"It belongs to me",,,,,.mp3,,,.mp4,,,trowbridge_187.jpg,,,,,,,,,,
187,10,1,,,"Kēēla taapelīndamen",,,,"It belongs to thee",,,,,.mp3,,,.mp4,,,trowbridge_187.jpg,,,,,,,,,,
187,15,1,,,"Nee mukīsinee",,,,"They are my moccasins",,,,,.mp3,,,.mp4,,,trowbridge_187.jpg,,,,,,,,,,
187,16,1,,,"Aa mukīsineeāūmbau",,,,"They were my moccasins",,,,,.mp3,,,.mp4,,,trowbridge_187.jpg,,,,,,,,,,
187,17,1,,,"Aa mukīsineeāūneekart",,,,"They will be my moccasins",,,,,.mp3,,,.mp4,,,trowbridge_187.jpg,,,,,,,,,,
188,1,1,,,Awaanār,,,,Who,,,,,.mp3,,,.mp4,,,trowbridge_188.jpg,,,,,,,,,,
188,1,2,,,Tarneetetāūwaa,,,,Which,,,,,.mp3,,,.mp4,,,trowbridge_188.jpg,,,,,,,,,,
188,2,1,,,Kāātwaa,,,,What,,,,,.mp3,,,.mp4,,,trowbridge_188.jpg,,,,,,,,,,
188,4,1,,,Eenēēnee,,,,"That which",,,,,.mp3,,,.mp4,,,trowbridge_188.jpg,,,,,,,,,,
188,4,2,,,"Eenēēnee Eshēēmeelon",,,,"That which I tell thee",,,,,.mp3,,,.mp4,,,trowbridge_188.jpg,,,,,,,,,,
188,14,1,,,Oanēēnee,,,,"This (animate)",,,,,.mp3,,,.mp4,,,trowbridge_188.jpg,,,,,,,,,,
188,14,2,,,Oanārnar,,,,"This (inanimate)",,,,,.mp3,,,.mp4,,,trowbridge_188.jpg,,,,,,,,,,
188,15,1,,,Oanēēlar,,,,"These (animate)",,,,,.mp3,,,.mp4,,,trowbridge_188.jpg,,,,,,,,,,
188,15,2,,,Ōāneekee,,,,"These (inanimate)",,,,,.mp3,,,.mp4,,,trowbridge_188.jpg,,,,,,,,,,
188,16,1,,,Ondēēnee,,,,"That (animate)",,,,,.mp3,,,.mp4,,,trowbridge_188.jpg,,,,,,,,,,
188,16,2,,,Oandēēnar,,,,"That (inanimate)",,,,,.mp3,,,.mp4,,,trowbridge_188.jpg,,,,,,,,,,
188,16,3,,,Eenārnar,,,,"That (inanimate)",,,,,.mp3,,,.mp4,,,trowbridge_188.jpg,,,,,,,,,,
188,17,1,,,Ōndeear,,,,"Those (animate)",,,,,.mp3,,,.mp4,,,trowbridge_188.jpg,,,,,,,,,,
188,17,2,,,Ōndekee,,,,"Those (inanimate)",,,,,.mp3,,,.mp4,,,trowbridge_188.jpg,,,,,,,,,,
189,3,1,,,"Nēēla pōōshee",,,,"I also",,,,,.mp3,,,.mp4,,,trowbridge_189.jpg,,,,,,,,,,
